frame,top_joint,bottom_joint,orig_bot_X,orig_bot_Y,orig_bot_Z,fem_length_m,method,l_tt,new_X,new_Y,new_Z
58,346,138,64.8743425316749,-6.34300994304309,-16.8872441394184,22.695879691804212,M1,19.61247633727974,64.37515588450874,-6.255652279789015,-13.845771210613254
58,346,138,64.8743425316749,-6.34300994304309,-16.8872441394184,22.695879691804212,M2,21.45537925343489,64.67351209094483,-6.307864615915328,-15.66361295411307
58,346,138,64.8743425316749,-6.34300994304309,-16.8872441394184,22.695879691804212,M3,18.937980705442666,64.26595861958039,-6.236542758426554,-13.180447875014117
58,346,138,64.8743425316749,-6.34300994304309,-16.8872441394184,22.695879691804212,M6,20.63076499434795,64.54001141656987,-6.284501997899712,-14.8502124166714
59,4,140,9e-16,-21.0,-14.73,20.23,M1,22.86338802408634,9.015388436968594e-16,-21.0,-17.36338802408634
59,4,140,9e-16,-21.0,-14.73,20.23,M2,26.432724207965148,9.03624617019399e-16,-21.0,-20.932724207965148
59,4,140,9e-16,-21.0,-14.73,20.23,M3,23.91532565997292,9.021535528037844e-16,-21.0,-18.41532565997292
59,4,140,9e-16,-21.0,-14.73,20.23,M6,25.6081099488782,9.031427463481079e-16,-21.0,-20.1081099488782
60,235,142,40.8,18.0,-21.25,26.75,M1,9.52054127373846,40.8,18.0,-4.020541273738459
60,235,142,40.8,18.0,-21.25,26.75,M2,13.367724207965146,40.8,18.0,-7.867724207965146
60,235,142,40.8,18.0,-21.25,26.75,M3,10.85032565997292,40.8,18.0,-5.3503256599729205
60,235,142,40.8,18.0,-21.25,26.75,M6,12.5431099488782,40.8,18.0,-7.0431099488782
61,6,144,9e-16,-15.75,-15.5,21.0,M1,21.00881056909149,9.00004959754762e-16,-15.75,-15.50881056909149
61,6,144,9e-16,-15.75,-15.5,21.0,M2,24.67397420796515,9.02068199100911e-16,-15.75,-19.17397420796515
61,6,144,9e-16,-15.75,-15.5,21.0,M3,22.15657565997292,9.006510739065358e-16,-15.75,-16.65657565997292
61,6,144,9e-16,-15.75,-15.5,21.0,M6,23.8493599488782,9.016039970209007e-16,-15.75,-18.3493599488782
62,8,149,9e-16,-10.5,-16.4,21.9,M1,19.158349481868783,8.985200620203525e-16,-10.5,-13.658349481868783
62,8,149,9e-16,-10.5,-16.4,21.9,M2,22.91522420796515,9.005480161870702e-16,-10.5,-17.41522420796515
62,8,149,9e-16,-10.5,-16.4,21.9,M3,20.39782565997292,8.991891290143817e-16,-10.5,-14.89782565997292
62,8,149,9e-16,-10.5,-16.4,21.9,M6,22.090609948878203,9.001028909048685e-16,-10.5,-16.590609948878203
63,18,151,5.1,-21.0,-14.73,20.23,M1,22.859352075917645,5.1,-21.0,-17.359352075917645
63,18,151,5.1,-21.0,-14.73,20.23,M2,26.432724207965148,5.1,-21.0,-20.932724207965148
63,18,151,5.1,-21.0,-14.73,20.23,M3,23.91532565997292,5.1,-21.0,-18.41532565997292
63,18,151,5.1,-21.0,-14.73,20.23,M6,25.6081099488782,5.1,-21.0,-20.1081099488782
64,257,153,45.9,18.0,-21.25,26.75,M1,9.530319928260232,45.9,18.0,-4.030319928260232
64,257,153,45.9,18.0,-21.25,26.75,M2,13.367724207965146,45.9,18.0,-7.867724207965146
64,257,153,45.9,18.0,-21.25,26.75,M3,10.85032565997292,45.9,18.0,-5.3503256599729205
64,257,153,45.9,18.0,-21.25,26.75,M6,12.5431099488782,45.9,18.0,-7.0431099488782
65,26,155,5.1,-15.75,-15.5,21.0,M1,21.01397169319226,5.1,-15.75,-15.51397169319226
65,26,155,5.1,-15.75,-15.5,21.0,M2,24.67397420796515,5.1,-15.75,-19.17397420796515
65,26,155,5.1,-15.75,-15.5,21.0,M3,22.15657565997292,5.1,-15.75,-16.65657565997292
65,26,155,5.1,-15.75,-15.5,21.0,M6,23.8493599488782,5.1,-15.75,-18.3493599488782
66,28,157,5.1,-10.5,-16.4,21.9,M1,19.163064446445524,5.1,-10.5,-13.663064446445524
66,28,157,5.1,-10.5,-16.4,21.9,M2,22.91522420796515,5.1,-10.5,-17.41522420796515
66,28,157,5.1,-10.5,-16.4,21.9,M3,20.39782565997292,5.1,-10.5,-14.89782565997292
66,28,157,5.1,-10.5,-16.4,21.9,M6,22.090609948878203,5.1,-10.5,-16.590609948878203
67,55,159,10.2,-21.0,-14.73,20.23,M1,22.84948446873361,10.2,-21.0,-17.34948446873361
67,55,159,10.2,-21.0,-14.73,20.23,M2,26.432724207965148,10.2,-21.0,-20.932724207965148
67,55,159,10.2,-21.0,-14.73,20.23,M3,23.91532565997292,10.2,-21.0,-18.41532565997292
67,55,159,10.2,-21.0,-14.73,20.23,M6,25.6081099488782,10.2,-21.0,-20.1081099488782
68,281,161,51.0,18.0,-21.25,26.75,M1,9.549626724919449,51.0,18.0,-4.049626724919449
68,281,161,51.0,18.0,-21.25,26.75,M2,13.367724207965146,51.0,18.0,-7.867724207965146
68,281,161,51.0,18.0,-21.25,26.75,M3,10.85032565997292,51.0,18.0,-5.3503256599729205
68,281,161,51.0,18.0,-21.25,26.75,M6,12.5431099488782,51.0,18.0,-7.0431099488782
69,100,163,15.3,-21.0,-14.73,20.23,M1,22.807016931327773,15.3,-21.0,-17.307016931327773
69,100,163,15.3,-21.0,-14.73,20.23,M2,26.432724207965148,15.3,-21.0,-20.932724207965148
69,100,163,15.3,-21.0,-14.73,20.23,M3,23.91532565997292,15.3,-21.0,-18.41532565997292
69,100,163,15.3,-21.0,-14.73,20.23,M6,25.6081099488782,15.3,-21.0,-20.1081099488782
70,102,165,15.3,-15.75,-15.5,21.0,M1,20.913564417757023,15.3,-15.75,-15.413564417757023
70,102,165,15.3,-15.75,-15.5,21.0,M2,24.67397420796515,15.3,-15.75,-19.17397420796515
70,102,165,15.3,-15.75,-15.5,21.0,M3,22.15657565997292,15.3,-15.75,-16.65657565997292
70,102,165,15.3,-15.75,-15.5,21.0,M6,23.8493599488782,15.3,-15.75,-18.3493599488782
71,104,167,15.3,-10.5,-16.4,21.9,M1,19.05753992194989,15.3,-10.5,-13.557539921949889
71,104,167,15.3,-10.5,-16.4,21.9,M2,22.91522420796515,15.3,-10.5,-17.41522420796515
71,104,167,15.3,-10.5,-16.4,21.9,M3,20.39782565997292,15.3,-10.5,-14.89782565997292
71,104,167,15.3,-10.5,-16.4,21.9,M6,22.090609948878203,15.3,-10.5,-16.590609948878203
72,304,171,56.1,18.0,-21.25,26.75,M1,9.580149726611454,56.1,18.0,-4.080149726611454
72,304,171,56.1,18.0,-21.25,26.75,M2,13.367724207965146,56.1,18.0,-7.867724207965146
72,304,171,56.1,18.0,-21.25,26.75,M3,10.85032565997292,56.1,18.0,-5.3503256599729205
72,304,171,56.1,18.0,-21.25,26.75,M6,12.5431099488782,56.1,18.0,-7.0431099488782
73,125,173,20.4,-21.0,-14.73,20.23,M1,22.817373814388088,20.4,-21.0,-17.317373814388088
73,125,173,20.4,-21.0,-14.73,20.23,M2,26.432724207965148,20.4,-21.0,-20.932724207965148
73,125,173,20.4,-21.0,-14.73,20.23,M3,23.91532565997292,20.4,-21.0,-18.41532565997292
73,125,173,20.4,-21.0,-14.73,20.23,M6,25.6081099488782,20.4,-21.0,-20.1081099488782
74,127,175,20.4,-15.75,-15.5,21.0,M1,20.933935334019047,20.4,-15.75,-15.433935334019047
74,127,175,20.4,-15.75,-15.5,21.0,M2,24.67397420796515,20.4,-15.75,-19.17397420796515
74,127,175,20.4,-15.75,-15.5,21.0,M3,22.15657565997292,20.4,-15.75,-16.65657565997292
74,127,175,20.4,-15.75,-15.5,21.0,M6,23.8493599488782,20.4,-15.75,-18.3493599488782
75,129,177,20.4,-10.5,-16.4,21.9,M1,19.07430499925464,20.4,-10.5,-13.57430499925464
75,129,177,20.4,-10.5,-16.4,21.9,M2,22.91522420796515,20.4,-10.5,-17.41522420796515
75,129,177,20.4,-10.5,-16.4,21.9,M3,20.39782565997292,20.4,-10.5,-14.89782565997292
75,129,177,20.4,-10.5,-16.4,21.9,M6,22.090609948878203,20.4,-10.5,-16.590609948878203
76,150,179,25.5,-21.0,-14.73,20.23,M1,22.83731174257883,25.5,-21.0,-17.33731174257883
76,150,179,25.5,-21.0,-14.73,20.23,M2,26.432724207965148,25.5,-21.0,-20.932724207965148
76,150,179,25.5,-21.0,-14.73,20.23,M3,23.91532565997292,25.5,-21.0,-18.41532565997292
76,150,179,25.5,-21.0,-14.73,20.23,M6,25.6081099488782,25.5,-21.0,-20.1081099488782
77,152,181,25.5,-15.75,-15.5,21.0,M1,20.96211400971652,25.5,-15.75,-15.462114009716519
77,152,181,25.5,-15.75,-15.5,21.0,M2,24.67397420796515,25.5,-15.75,-19.17397420796515
77,152,181,25.5,-15.75,-15.5,21.0,M3,22.15657565997292,25.5,-15.75,-16.65657565997292
77,152,181,25.5,-15.75,-15.5,21.0,M6,23.8493599488782,25.5,-15.75,-18.3493599488782
78,154,183,25.5,-10.5,-16.4,21.9,M1,19.10310777678145,25.5,-10.5,-13.60310777678145
78,154,183,25.5,-10.5,-16.4,21.9,M2,22.91522420796515,25.5,-10.5,-17.41522420796515
78,154,183,25.5,-10.5,-16.4,21.9,M3,20.39782565997292,25.5,-10.5,-14.89782565997292
78,154,183,25.5,-10.5,-16.4,21.9,M6,22.090609948878203,25.5,-10.5,-16.590609948878203
79,174,185,30.6,-21.0,-14.73,20.23,M1,22.82368682052877,30.6,-21.0,-17.32368682052877
79,174,185,30.6,-21.0,-14.73,20.23,M2,26.432724207965148,30.6,-21.0,-20.932724207965148
79,174,185,30.6,-21.0,-14.73,20.23,M3,23.91532565997292,30.6,-21.0,-18.41532565997292
79,174,185,30.6,-21.0,-14.73,20.23,M6,25.6081099488782,30.6,-21.0,-20.1081099488782
80,176,187,30.6,-15.75,-15.5,21.0,M1,20.94895900474708,30.6,-15.75,-15.448959004747081
80,176,187,30.6,-15.75,-15.5,21.0,M2,24.67397420796515,30.6,-15.75,-19.17397420796515
80,176,187,30.6,-15.75,-15.5,21.0,M3,22.15657565997292,30.6,-15.75,-16.65657565997292
80,176,187,30.6,-15.75,-15.5,21.0,M6,23.8493599488782,30.6,-15.75,-18.3493599488782
81,178,192,30.6,-10.5,-16.4,21.9,M1,19.091146893117312,30.6,-10.5,-13.591146893117312
81,178,192,30.6,-10.5,-16.4,21.9,M2,22.91522420796515,30.6,-10.5,-17.41522420796515
81,178,192,30.6,-10.5,-16.4,21.9,M3,20.39782565997292,30.6,-10.5,-14.89782565997292
81,178,192,30.6,-10.5,-16.4,21.9,M6,22.090609948878203,30.6,-10.5,-16.590609948878203
82,366,194,66.3,18.0,-21.25,26.75,M1,9.559321069835674,66.3,18.0,-4.059321069835674
82,366,194,66.3,18.0,-21.25,26.75,M2,13.367724207965146,66.3,18.0,-7.867724207965146
82,366,194,66.3,18.0,-21.25,26.75,M3,10.85032565997292,66.3,18.0,-5.3503256599729205
82,366,194,66.3,18.0,-21.25,26.75,M6,12.5431099488782,66.3,18.0,-7.0431099488782
83,199,196,35.7,-21.0,-14.73,20.23,M1,22.82245674552763,35.7,-21.0,-17.32245674552763
83,199,196,35.7,-21.0,-14.73,20.23,M2,26.432724207965148,35.7,-21.0,-20.932724207965148
83,199,196,35.7,-21.0,-14.73,20.23,M3,23.91532565997292,35.7,-21.0,-18.41532565997292
83,199,196,35.7,-21.0,-14.73,20.23,M6,25.6081099488782,35.7,-21.0,-20.1081099488782
84,201,198,35.7,-15.75,-15.5,21.0,M1,20.94868363389355,35.7,-15.75,-15.448683633893548
84,201,198,35.7,-15.75,-15.5,21.0,M2,24.67397420796515,35.7,-15.75,-19.17397420796515
84,201,198,35.7,-15.75,-15.5,21.0,M3,22.15657565997292,35.7,-15.75,-16.65657565997292
84,201,198,35.7,-15.75,-15.5,21.0,M6,23.8493599488782,35.7,-15.75,-18.3493599488782
85,203,200,35.7,-10.5,-16.4,21.9,M1,19.091266790019844,35.7,-10.5,-13.591266790019844
85,203,200,35.7,-10.5,-16.4,21.9,M2,22.91522420796515,35.7,-10.5,-17.41522420796515
85,203,200,35.7,-10.5,-16.4,21.9,M3,20.39782565997292,35.7,-10.5,-14.89782565997292
85,203,200,35.7,-10.5,-16.4,21.9,M6,22.090609948878203,35.7,-10.5,-16.590609948878203
86,391,202,71.4,18.0,-21.25,26.75,M1,9.591921545496753,71.4,18.0,-4.091921545496753
86,391,202,71.4,18.0,-21.25,26.75,M2,13.367724207965146,71.4,18.0,-7.867724207965146
86,391,202,71.4,18.0,-21.25,26.75,M3,10.85032565997292,71.4,18.0,-5.3503256599729205
86,391,202,71.4,18.0,-21.25,26.75,M6,12.5431099488782,71.4,18.0,-7.0431099488782
87,223,204,40.8,-21.0,-14.73,20.23,M1,22.83946287855647,40.8,-21.0,-17.33946287855647
87,223,204,40.8,-21.0,-14.73,20.23,M2,26.432724207965148,40.8,-21.0,-20.932724207965148
87,223,204,40.8,-21.0,-14.73,20.23,M3,23.91532565997292,40.8,-21.0,-18.41532565997292
87,223,204,40.8,-21.0,-14.73,20.23,M6,25.6081099488782,40.8,-21.0,-20.1081099488782
88,2541,206,9e-16,26.0,-22.7,28.2,M1,6.890673541428886,2.1991511302432616e-16,26.0,-1.3906735414288862
88,2541,206,9e-16,26.0,-22.7,28.2,M2,10.687724207965148,3.410975811052707e-16,26.0,-5.187724207965148
88,2541,206,9e-16,26.0,-22.7,28.2,M3,8.170325659972919,2.607550742544549e-16,26.0,-2.670325659972919
88,2541,206,9e-16,26.0,-22.7,28.2,M6,9.8631099488782,3.1478010475143194e-16,26.0,-4.363109948878201
89,225,208,40.8,-15.75,-15.5,21.0,M1,20.96873141925326,40.8,-15.75,-15.46873141925326
89,225,208,40.8,-15.75,-15.5,21.0,M2,24.67397420796515,40.8,-15.75,-19.17397420796515
89,225,208,40.8,-15.75,-15.5,21.0,M3,22.15657565997292,40.8,-15.75,-16.65657565997292
89,225,208,40.8,-15.75,-15.5,21.0,M6,23.8493599488782,40.8,-15.75,-18.3493599488782
90,404,210,5.1,26.0,-22.7,28.2,M1,6.885649126165023,5.1,26.0,-1.3856491261650232
90,404,210,5.1,26.0,-22.7,28.2,M2,10.687724207965148,5.1,26.0,-5.187724207965148
90,404,210,5.1,26.0,-22.7,28.2,M3,8.170325659972919,5.1,26.0,-2.670325659972919
90,404,210,5.1,26.0,-22.7,28.2,M6,9.8631099488782,5.1,26.0,-4.363109948878201
91,227,214,40.8,-10.5,-16.4,21.9,M1,19.110791856420903,40.8,-10.5,-13.610791856420903
91,227,214,40.8,-10.5,-16.4,21.9,M2,22.91522420796515,40.8,-10.5,-17.41522420796515
91,227,214,40.8,-10.5,-16.4,21.9,M3,20.39782565997292,40.8,-10.5,-14.89782565997292
91,227,214,40.8,-10.5,-16.4,21.9,M6,22.090609948878203,40.8,-10.5,-16.590609948878203
92,2545,216,10.2,26.0,-22.7,28.2,M1,6.886564181789682,10.2,26.0,-1.3865641817896819
92,2545,216,10.2,26.0,-22.7,28.2,M2,10.687724207965148,10.2,26.0,-5.187724207965148
92,2545,216,10.2,26.0,-22.7,28.2,M3,8.170325659972919,10.2,26.0,-2.670325659972919
92,2545,216,10.2,26.0,-22.7,28.2,M6,9.8631099488782,10.2,26.0,-4.363109948878201
93,245,218,45.9,-21.0,-14.73,20.23,M1,22.857706604120736,45.9,-21.0,-17.357706604120736
93,245,218,45.9,-21.0,-14.73,20.23,M2,26.432724207965148,45.9,-21.0,-20.932724207965148
93,245,218,45.9,-21.0,-14.73,20.23,M3,23.91532565997292,45.9,-21.0,-18.41532565997292
93,245,218,45.9,-21.0,-14.73,20.23,M6,25.6081099488782,45.9,-21.0,-20.1081099488782
94,407,220,15.3,26.0,-22.7,28.2,M1,6.881297355138454,15.3,26.0,-1.3812973551384538
94,407,220,15.3,26.0,-22.7,28.2,M2,10.687724207965148,15.3,26.0,-5.187724207965148
94,407,220,15.3,26.0,-22.7,28.2,M3,8.170325659972919,15.3,26.0,-2.670325659972919
94,407,220,15.3,26.0,-22.7,28.2,M6,9.8631099488782,15.3,26.0,-4.363109948878201
95,247,222,45.9,-15.75,-15.5,21.0,M1,20.98708510748612,45.9,-15.75,-15.48708510748612
95,247,222,45.9,-15.75,-15.5,21.0,M2,24.67397420796515,45.9,-15.75,-19.17397420796515
95,247,222,45.9,-15.75,-15.5,21.0,M3,22.15657565997292,45.9,-15.75,-16.65657565997292
95,247,222,45.9,-15.75,-15.5,21.0,M6,23.8493599488782,45.9,-15.75,-18.3493599488782
96,409,224,20.4,26.0,-22.7,28.2,M1,6.869117051844734,20.4,26.0,-1.369117051844734
96,409,224,20.4,26.0,-22.7,28.2,M2,10.687724207965148,20.4,26.0,-5.187724207965148
96,409,224,20.4,26.0,-22.7,28.2,M3,8.170325659972919,20.4,26.0,-2.670325659972919
96,409,224,20.4,26.0,-22.7,28.2,M6,9.8631099488782,20.4,26.0,-4.363109948878201
97,249,226,45.9,-10.5,-16.4,21.9,M1,19.129547292147087,45.9,-10.5,-13.629547292147087
97,249,226,45.9,-10.5,-16.4,21.9,M2,22.91522420796515,45.9,-10.5,-17.41522420796515
97,249,226,45.9,-10.5,-16.4,21.9,M3,20.39782565997292,45.9,-10.5,-14.89782565997292
97,249,226,45.9,-10.5,-16.4,21.9,M6,22.090609948878203,45.9,-10.5,-16.590609948878203
98,2551,228,25.5,26.0,-22.7,28.2,M1,6.860024466336549,25.5,26.0,-1.360024466336549
98,2551,228,25.5,26.0,-22.7,28.2,M2,10.687724207965148,25.5,26.0,-5.187724207965148
98,2551,228,25.5,26.0,-22.7,28.2,M3,8.170325659972919,25.5,26.0,-2.670325659972919
98,2551,228,25.5,26.0,-22.7,28.2,M6,9.8631099488782,25.5,26.0,-4.363109948878201
99,267,230,51.0,-21.0,-14.73,20.23,M1,22.88864962825105,51.0,-21.0,-17.38864962825105
99,267,230,51.0,-21.0,-14.73,20.23,M2,26.432724207965148,51.0,-21.0,-20.932724207965148
99,267,230,51.0,-21.0,-14.73,20.23,M3,23.91532565997292,51.0,-21.0,-18.41532565997292
99,267,230,51.0,-21.0,-14.73,20.23,M6,25.6081099488782,51.0,-21.0,-20.1081099488782
100,412,232,30.6,26.0,-22.7,28.2,M1,6.852616212185372,30.6,26.0,-1.3526162121853718
100,412,232,30.6,26.0,-22.7,28.2,M2,10.687724207965148,30.6,26.0,-5.187724207965148
100,412,232,30.6,26.0,-22.7,28.2,M3,8.170325659972919,30.6,26.0,-2.670325659972919
100,412,232,30.6,26.0,-22.7,28.2,M6,9.8631099488782,30.6,26.0,-4.363109948878201
101,269,234,51.0,-15.75,-15.5,21.0,M1,21.020602222337043,51.0,-15.75,-15.520602222337043
101,269,234,51.0,-15.75,-15.5,21.0,M2,24.67397420796515,51.0,-15.75,-19.17397420796515
101,269,234,51.0,-15.75,-15.5,21.0,M3,22.15657565997292,51.0,-15.75,-16.65657565997292
101,269,234,51.0,-15.75,-15.5,21.0,M6,23.8493599488782,51.0,-15.75,-18.3493599488782
103,414,236,35.7,26.0,-22.7,28.2,M1,6.845036793209427,35.7,26.0,-1.3450367932094274
103,414,236,35.7,26.0,-22.7,28.2,M2,10.687724207965148,35.7,26.0,-5.187724207965148
103,414,236,35.7,26.0,-22.7,28.2,M3,8.170325659972919,35.7,26.0,-2.670325659972919
103,414,236,35.7,26.0,-22.7,28.2,M6,9.8631099488782,35.7,26.0,-4.363109948878201
104,271,238,51.0,-10.5,-16.4,21.9,M1,19.161184362852456,51.0,-10.5,-13.661184362852456
104,271,238,51.0,-10.5,-16.4,21.9,M2,22.91522420796515,51.0,-10.5,-17.41522420796515
104,271,238,51.0,-10.5,-16.4,21.9,M3,20.39782565997292,51.0,-10.5,-14.89782565997292
104,271,238,51.0,-10.5,-16.4,21.9,M6,22.090609948878203,51.0,-10.5,-16.590609948878203
105,2557,240,40.8,26.0,-22.7,28.2,M1,6.846680917770638,40.8,26.0,-1.3466809177706383
105,2557,240,40.8,26.0,-22.7,28.2,M2,10.687724207965148,40.8,26.0,-5.187724207965148
105,2557,240,40.8,26.0,-22.7,28.2,M3,8.170325659972919,40.8,26.0,-2.670325659972919
105,2557,240,40.8,26.0,-22.7,28.2,M6,9.8631099488782,40.8,26.0,-4.363109948878201
106,291,242,56.1,-21.0,-14.73,20.23,M1,22.9179078674392,56.1,-21.0,-17.4179078674392
106,291,242,56.1,-21.0,-14.73,20.23,M2,26.432724207965148,56.1,-21.0,-20.932724207965148
106,291,242,56.1,-21.0,-14.73,20.23,M3,23.91532565997292,56.1,-21.0,-18.41532565997292
106,291,242,56.1,-21.0,-14.73,20.23,M6,25.6081099488782,56.1,-21.0,-20.1081099488782
107,417,244,45.9,26.0,-22.7,28.2,M1,6.850665511412954,45.9,26.0,-1.350665511412954
107,417,244,45.9,26.0,-22.7,28.2,M2,10.687724207965148,45.9,26.0,-5.187724207965148
107,417,244,45.9,26.0,-22.7,28.2,M3,8.170325659972919,45.9,26.0,-2.670325659972919
107,417,244,45.9,26.0,-22.7,28.2,M6,9.8631099488782,45.9,26.0,-4.363109948878201
108,293,246,56.1,-15.75,-15.5,21.0,M1,21.055593527806057,56.1,-15.75,-15.555593527806057
108,293,246,56.1,-15.75,-15.5,21.0,M2,24.67397420796515,56.1,-15.75,-19.17397420796515
108,293,246,56.1,-15.75,-15.5,21.0,M3,22.15657565997292,56.1,-15.75,-16.65657565997292
108,293,246,56.1,-15.75,-15.5,21.0,M6,23.8493599488782,56.1,-15.75,-18.3493599488782
109,419,248,51.0,26.0,-22.7,28.2,M1,6.851708709633504,51.0,26.0,-1.3517087096335043
109,419,248,51.0,26.0,-22.7,28.2,M2,10.687724207965148,51.0,26.0,-5.187724207965148
109,419,248,51.0,26.0,-22.7,28.2,M3,8.170325659972919,51.0,26.0,-2.670325659972919
109,419,248,51.0,26.0,-22.7,28.2,M6,9.8631099488782,51.0,26.0,-4.363109948878201
110,295,250,56.1,-10.5,-16.4,21.9,M1,19.19434442648783,56.1,-10.5,-13.694344426487831
110,295,250,56.1,-10.5,-16.4,21.9,M2,22.91522420796515,56.1,-10.5,-17.41522420796515
110,295,250,56.1,-10.5,-16.4,21.9,M3,20.39782565997292,56.1,-10.5,-14.89782565997292
110,295,250,56.1,-10.5,-16.4,21.9,M6,22.090609948878203,56.1,-10.5,-16.590609948878203
111,2563,252,56.1,26.0,-22.7,28.2,M1,6.860065587190172,56.1,26.0,-1.3600655871901717
111,2563,252,56.1,26.0,-22.7,28.2,M2,10.687724207965148,56.1,26.0,-5.187724207965148
111,2563,252,56.1,26.0,-22.7,28.2,M3,8.170325659972919,56.1,26.0,-2.670325659972919
111,2563,252,56.1,26.0,-22.7,28.2,M6,9.8631099488782,56.1,26.0,-4.363109948878201
112,316,254,61.2,-21.0,-14.73,20.23,M1,22.93224122964252,61.2,-21.0,-17.43224122964252
112,316,254,61.2,-21.0,-14.73,20.23,M2,26.432724207965148,61.2,-21.0,-20.932724207965148
112,316,254,61.2,-21.0,-14.73,20.23,M3,23.91532565997292,61.2,-21.0,-18.41532565997292
112,316,254,61.2,-21.0,-14.73,20.23,M6,25.6081099488782,61.2,-21.0,-20.1081099488782
113,424,256,61.2,26.0,-22.7,28.2,M1,6.869749454120005,61.2,26.0,-1.3697494541200053
113,424,256,61.2,26.0,-22.7,28.2,M2,10.687724207965148,61.2,26.0,-5.187724207965148
113,424,256,61.2,26.0,-22.7,28.2,M3,8.170325659972919,61.2,26.0,-2.670325659972919
113,424,256,61.2,26.0,-22.7,28.2,M6,9.8631099488782,61.2,26.0,-4.363109948878201
114,354,258,66.3,-21.0,-14.73,20.23,M1,22.94726434751873,66.3,-21.0,-17.44726434751873
114,354,258,66.3,-21.0,-14.73,20.23,M2,26.432724207965148,66.3,-21.0,-20.932724207965148
114,354,258,66.3,-21.0,-14.73,20.23,M3,23.91532565997292,66.3,-21.0,-18.41532565997292
114,354,258,66.3,-21.0,-14.73,20.23,M6,25.6081099488782,66.3,-21.0,-20.1081099488782
115,426,260,66.3,26.0,-22.7,28.2,M1,6.877925856895877,66.3,26.0,-1.3779258568958772
115,426,260,66.3,26.0,-22.7,28.2,M2,10.687724207965148,66.3,26.0,-5.187724207965148
115,426,260,66.3,26.0,-22.7,28.2,M3,8.170325659972919,66.3,26.0,-2.670325659972919
115,426,260,66.3,26.0,-22.7,28.2,M6,9.8631099488782,66.3,26.0,-4.363109948878201
116,356,262,66.3,-15.75,-15.5,21.0,M1,21.053351582955404,66.3,-15.75,-15.553351582955404
116,356,262,66.3,-15.75,-15.5,21.0,M2,24.67397420796515,66.3,-15.75,-19.17397420796515
116,356,262,66.3,-15.75,-15.5,21.0,M3,22.15657565997292,66.3,-15.75,-16.65657565997292
116,356,262,66.3,-15.75,-15.5,21.0,M6,23.8493599488782,66.3,-15.75,-18.3493599488782
117,2569,264,71.4,26.0,-22.7,28.2,M1,6.891176983016036,71.4,26.0,-1.3911769830160363
117,2569,264,71.4,26.0,-22.7,28.2,M2,10.687724207965148,71.4,26.0,-5.187724207965148
117,2569,264,71.4,26.0,-22.7,28.2,M3,8.170325659972919,71.4,26.0,-2.670325659972919
117,2569,264,71.4,26.0,-22.7,28.2,M6,9.8631099488782,71.4,26.0,-4.363109948878201
119,358,266,66.3,-10.5,-16.4,21.9,M1,19.18581165812471,66.3,-10.5,-13.68581165812471
119,358,266,66.3,-10.5,-16.4,21.9,M2,22.91522420796515,66.3,-10.5,-17.41522420796515
119,358,266,66.3,-10.5,-16.4,21.9,M3,20.39782565997292,66.3,-10.5,-14.89782565997292
119,358,266,66.3,-10.5,-16.4,21.9,M6,22.090609948878203,66.3,-10.5,-16.590609948878203
120,379,268,71.4,-21.0,-14.73,20.23,M1,22.97242553934285,71.4,-21.0,-17.47242553934285
120,379,268,71.4,-21.0,-14.73,20.23,M2,26.432724207965148,71.4,-21.0,-20.932724207965148
120,379,268,71.4,-21.0,-14.73,20.23,M3,23.91532565997292,71.4,-21.0,-18.41532565997292
120,379,268,71.4,-21.0,-14.73,20.23,M6,25.6081099488782,71.4,-21.0,-20.1081099488782
121,381,270,71.4,-15.75,-15.5,21.0,M1,21.08298746124677,71.4,-15.75,-15.58298746124677
121,381,270,71.4,-15.75,-15.5,21.0,M2,24.67397420796515,71.4,-15.75,-19.17397420796515
121,381,270,71.4,-15.75,-15.5,21.0,M3,22.15657565997292,71.4,-15.75,-16.65657565997292
121,381,270,71.4,-15.75,-15.5,21.0,M6,23.8493599488782,71.4,-15.75,-18.3493599488782
122,383,272,71.4,-10.5,-16.4,21.9,M1,19.213497699729285,71.4,-10.5,-13.713497699729285
122,383,272,71.4,-10.5,-16.4,21.9,M2,22.91522420796515,71.4,-10.5,-17.41522420796515
122,383,272,71.4,-10.5,-16.4,21.9,M3,20.39782565997292,71.4,-10.5,-14.89782565997292
122,383,272,71.4,-10.5,-16.4,21.9,M6,22.090609948878203,71.4,-10.5,-16.590609948878203
123,95,274,6.65110708078082,-11.5696479700224,-16.1031815003262,21.9015080643976,M1,21.048652870983176,6.789302667501529,-11.545518581864815,-15.261943285923163
123,95,274,6.65110708078082,-11.5696479700224,-16.1031815003262,21.9015080643976,M2,23.23098981095608,6.435679524709361,-11.607262305209481,-17.414554004348492
123,95,274,6.65110708078082,-11.5696479700224,-16.1031815003262,21.9015080643976,M3,20.71359126296385,6.8435956305571155,-11.536038858156697,-14.931445645735582
123,95,274,6.65110708078082,-11.5696479700224,-16.1031815003262,21.9015080643976,M6,22.40637555186913,6.569298985823914,-11.583931923110114,-16.601172046611495
125,98,276,6.80616437947842,-16.793540758746,-15.2130505808513,20.997639753465585,M1,22.90759592298349,6.497459336537821,-16.847529533071942,-17.097120372071718
125,98,276,6.80616437947842,-16.793540758746,-15.2130505808513,20.997639753465585,M2,25.00662530482815,6.1581945063823245,-16.90686284417538,-19.167700792886194
