frame,station,load_case,step_type,P,V2,V3,T,M2,M3
1,0.0,BAO KT,Max,-94.85675793286678,0.20756419287269273,0.9606160529021396,0.5953794444157572,6.7796338265843366,0.9675999224601229
1,7.276554974439101,BAO KT,Max,-94.85675793286678,0.20756419287269273,0.9606160529021396,0.5953794444157572,0.11088164712714976,-0.07783688062869079
1,14.553109948878202,BAO KT,Max,-94.85675793286678,0.20756419287269273,0.9606160529021396,0.5953794444157572,16.031278559874337,6.535325842439342
1,0.0,BAO KT,Min,-209.60596254648843,-0.9193190355175939,-2.187903062461832,-0.17245898207730379,-15.809515265620037,-6.843625159544866
1,7.276554974439101,BAO KT,Min,-209.60596254648843,-0.9193190355175939,-2.187903062461832,-0.17245898207730379,-0.2373696666606889,-0.5870914937266104
1,14.553109948878202,BAO KT,Min,-209.60596254648843,-0.9193190355175939,-2.187903062461832,-0.17245898207730379,-7.200317209957902,-2.053104597866336
2,0.0,BAO KT,Max,-85.46957631910352,0.2228219129642403,0.9094425116119219,0.5994551522257211,6.42523129093348,1.0203684478925101
2,7.276554974439101,BAO KT,Max,-85.46957631910352,0.2228219129642403,0.9094425116119219,0.5994551522257211,0.12868526154281176,-0.1890950138340734
2,14.553109948878202,BAO KT,Max,-85.46957631910352,0.2228219129642403,0.9094425116119219,0.5994551522257211,14.402844436654984,5.303195260430666
2,0.0,BAO KT,Min,-187.87031234348476,-0.7596493749476411,-1.9645148626457214,-0.17283025836486293,-14.186956355633559,-5.752065615778957
2,7.276554974439101,BAO KT,Min,-187.87031234348476,-0.7596493749476411,-1.9645148626457214,-0.17283025836486293,-0.23430868418817605,-0.6239827358354934
2,14.553109948878202,BAO KT,Min,-187.87031234348476,-0.7596493749476411,-1.9645148626457214,-0.17283025836486293,-6.809985572738761,-2.2223833504954484
3,0.0,BAO KT,Max,-88.2819809724385,-0.12766502192995968,0.8268758628581373,0.5956530153165387,5.824341218702363,-0.646878921195882
3,7.276554974439101,BAO KT,Max,-88.2819809724385,-0.12766502192995968,0.8268758628581373,0.5956530153165387,0.13562214305167566,0.6440129043808115
3,14.553109948878202,BAO KT,Max,-88.2819809724385,-0.12766502192995968,0.8268758628581373,0.5956530153165387,11.200013381933884,5.203970270906359
3,0.0,BAO KT,Min,-194.21478076890293,-0.6834064631984049,-1.5246664019291087,-0.16684581641445892,-10.98862440070096,-4.741719127794013
3,7.276554974439101,BAO KT,Min,-194.21478076890293,-0.6834064631984049,-1.5246664019291087,-0.16684581641445892,-0.24700288208327753,0.2311255715561726
3,14.553109948878202,BAO KT,Min,-194.21478076890293,-0.6834064631984049,-1.5246664019291087,-0.16684581641445892,-6.209274127545643,1.2110441795767684
4,0.0,BAO KT,Max,-101.48914388631756,0.024086699279764756,0.7908166769961544,0.5955119564716289,5.553648148295311,0.2797660602985368
4,7.276554974439101,BAO KT,Max,-101.48914388631756,0.024086699279764756,0.7908166769961544,0.5955119564716289,0.1408449437354831,0.23641006410066928
4,14.553109948878202,BAO KT,Max,-101.48914388631756,0.024086699279764756,0.7908166769961544,0.5955119564716289,9.633396669781114,3.743507753230886
4,0.0,BAO KT,Min,-222.147806662128,-0.5004991987401552,-1.3082139032579247,-0.1649844166071295,-9.405184100982579,-3.5403121153600354
4,7.276554974439101,BAO KT,Min,-222.147806662128,-0.5004991987401552,-1.3082139032579247,-0.1649844166071295,-0.25258207272858885,0.09407545926605566
4,14.553109948878202,BAO KT,Min,-222.147806662128,-0.5004991987401552,-1.3082139032579247,-0.1649844166071295,-5.955193901436224,-0.07077032262544503
5,0.0,BAO KT,Max,-105.2513271691831,0.26499176679155556,0.7535874947078447,0.5922147259355688,5.277687331101573,1.7248012150955385
5,7.276554974439101,BAO KT,Max,-105.2513271691831,0.26499176679155556,0.7535874947078447,0.5922147259355688,0.1396723499557933,0.03377244227010422
5,14.553109948878202,BAO KT,Max,-105.2513271691831,0.26499176679155556,0.7535874947078447,0.5922147259355688,8.05272847971169,2.444416644271258
5,0.0,BAO KT,Min,-229.96615851862313,-0.33419794719060025,-1.0906392980113393,-0.16441907408866924,-7.819465138814673,-2.4192028258829383
5,7.276554974439101,BAO KT,Min,-229.96615851862313,-0.33419794719060025,-1.0906392980113393,-0.16441907408866924,-0.25372843479742696,-0.20544303041493883
5,14.553109948878202,BAO KT,Min,-229.96615851862313,-0.33419794719060025,-1.0906392980113393,-0.16441907408866924,-5.68935433548136,-2.1316531025694605
6,0.0,BAO KT,Max,-105.08597373818829,0.3283714670600797,0.714795858179767,0.5884447508593698,4.993162113999464,2.38318865178874
6,7.276554974439101,BAO KT,Max,-105.08597373818829,0.3283714670600797,0.714795858179767,0.5884447508593698,0.13568728565328397,0.2342864503946129
6,14.553109948878202,BAO KT,Max,-105.08597373818829,0.3283714670600797,0.714795858179767,0.5884447508593698,6.488262327470611,1.476783350903839
6,0.0,BAO KT,Min,-229.75119648219058,-0.1950910009480845,-0.8753334064712287,-0.1633730831539968,-6.250560978831274,-1.428942338755812
6,7.276554974439101,BAO KT,Min,-229.75119648219058,-0.1950910009480845,-0.8753334064712287,-0.1633730831539968,-0.25278612114176163,-0.03502815313872511
6,14.553109948878202,BAO KT,Min,-229.75119648219058,-0.1950910009480845,-0.8753334064712287,-0.1633730831539968,-5.409340601093435,-2.395637412411036
7,0.0,BAO KT,Max,-104.55667083760297,0.4624057880192983,0.682603663375322,0.5852034324469979,4.742542335544943,3.334475718720992
7,7.276554974439101,BAO KT,Max,-104.55667083760297,0.4624057880192983,0.682603663375322,0.5852034324469979,0.12546903826341493,-0.0004236288500699336
7,14.553109948878202,BAO KT,Max,-104.55667083760297,0.4624057880192983,0.682603663375322,0.5852034324469979,4.921312155972155,0.5770411478651273
7,0.0,BAO KT,Min,-228.8428905928413,-0.07996715297160956,-0.6602865225652476,-0.1611967750442357,-4.687910204682341,-0.5867296216294686
7,7.276554974439101,BAO KT,Min,-228.8428905928413,-0.07996715297160956,-0.6602865225652476,-0.1611967750442357,-0.2553327975439027,-0.03327358718288288
7,14.553109948878202,BAO KT,Min,-228.8428905928413,-0.07996715297160956,-0.6602865225652476,-0.1611967750442357,-5.191463829063164,-3.3949665553215236
8,0.0,BAO KT,Max,-104.70775392825634,0.6620033898945991,0.6487840395171223,0.5822902507192309,4.485853485217391,4.5937545729844835
8,7.276554974439101,BAO KT,Max,-104.70775392825634,0.6620033898945991,0.6487840395171223,0.5822902507192309,0.11852756180051198,0.11330235607631968
8,14.553109948878202,BAO KT,Max,-104.70775392825634,0.6620033898945991,0.6487840395171223,0.5822902507192309,3.372196458284895,0.9589701756208042
