joint,load_case,step_type,U1,U2,U3,R1,R2,R3
70,BAO KT,Min,-0.002638545372949757,-0.00043428690494561127,-0.0009395936229904396,-4.883575099991843e-05,-4.502000904974139e-05,-1.2899028340819742e-05
81,BAO KT,Max,-7.643909183213089e-06,0.000994345918521405,-0.0004086303538202337,4.602256572954626e-05,1.3792598992711047e-05,8.111369705965976e-06
81,BAO KT,Min,-0.0025028625481016385,-0.0004242659071443826,-0.0009073535283672362,-5.1198231877260895e-05,-1.7430218116784963e-05,-1.0111281062175212e-05
83,BAO KT,Max,0.000167230348768286,5.6583258839012226e-05,-0.001126533012076924,0.00013034610232020522,2.430893025220464e-06,1.3248139052448683e-05
83,BAO KT,Min,-0.002894027819297578,-0.0024081888735325184,-0.0024479310683662675,6.0094612038490226e-05,-4.808064970953378e-05,-1.8785150887638024e-05
85,BAO KT,Max,0.0001667278356944275,5.385269260057333e-05,-0.0011291683292397893,0.00013236769941219219,1.4268554458526644e-05,1.3049055745617173e-05
85,BAO KT,Min,-0.002745781122830292,-0.0024117262543376042,-0.002405583557197112,6.064546489151952e-05,-2.4482679481320978e-05,-1.8601181023197422e-05
87,BAO KT,Max,2.9868290527209583e-06,0.0002481346756706413,-0.0001441992563258696,3.4918479375752506e-05,0.0001231596318291147,1.7583249256753876e-05
87,BAO KT,Min,-0.0022573790599856288,-0.0004121417599083387,-0.00040447527381064913,-4.2035336422477915e-05,-4.0936780222567166e-05,-2.024815105982898e-05
89,BAO KT,Max,3.54090842895478e-05,5.980081761814787e-05,-0.0003973010137884772,0.0001432977137382554,5.8050074905287774e-06,1.4474161095612237e-05
89,BAO KT,Min,-0.0024829108324970844,-0.0010534258957955523,-0.0009369240704303587,6.041038491599454e-05,-8.746387360653474e-05,-3.459193254288191e-05
91,BAO KT,Max,0.00010719981289254101,5.756422294668909e-05,-0.0007958657503029632,0.00015959982145464269,5.5364470661574e-06,1.4074468102185226e-05
91,BAO KT,Min,-0.0026815686012456492,-0.0017616853729706759,-0.001709815744022756,5.711625709596618e-05,-6.999026375724746e-05,-2.5392510121305847e-05
93,BAO KT,Max,0.00023641752302342085,5.5260290754757994e-05,-0.0015422387488333983,0.0002456252895453422,1.4120132464858412e-05,1.4013031828686808e-05
93,BAO KT,Min,-0.002906188335551885,-0.003075914305810316,-0.0032351022968399768,7.375662069077697e-06,-7.108694448884354e-05,-1.4194619057527572e-05
95,BAO KT,Max,0.00029918172538332283,5.517200753536846e-05,-0.0020066868257295443,0.0002297791723744532,1.963513697077603e-05,1.4259149642845622e-05
95,BAO KT,Min,-0.002973328082978176,-0.003689194761000406,-0.004247003630707291,5.8535022558560476e-05,-8.307610275764059e-05,-1.2699219541879456e-05
98,BAO KT,Max,0.0003639162562791074,5.5191269710144335e-05,-0.002499778825920643,0.00040115459272662036,2.300979661640441e-05,1.4840255374253096e-05
98,BAO KT,Min,-0.003035384469449149,-0.004302748246893929,-0.005373028857098055,0.00010778158956916302,-8.732961128286823e-05,-1.2842219442237671e-05
100,BAO KT,Max,0.0004192712856763067,6.58955957587386e-05,-0.003171782519753706,0.00036050133332601175,9.615571034242166e-05,1.3305383375890323e-05
100,BAO KT,Min,-0.002493872647891009,-0.004860819314697842,-0.006771666231568066,7.509119937570841e-05,2.898503608704281e-05,-1.4043453524574873e-05
102,BAO KT,Max,0.0003528761888597205,6.61151744310228e-05,-0.002751448009460741,0.00036291605536221543,0.00016640177635387338,1.2950527896002905e-05
102,BAO KT,Min,-0.0024316484757238035,-0.004247360941384312,-0.005899098710804901,7.9094213121655e-05,6.666710631558206e-05,-1.3047081890171492e-05
104,BAO KT,Max,0.00028914052266225073,6.626520635142174e-05,-0.002282608693178325,0.0002492736160837529,0.00017680253320324468,1.2792962752302933e-05
104,BAO KT,Min,-0.0023753643918434987,-0.0036341316695815236,-0.004834840413020647,5.332674081043965e-05,7.231856498229862e-05,-1.305625237024437e-05
106,BAO KT,Max,0.00022695669278241312,6.645362370619433e-05,-0.0017241049048935457,0.00030192528573198845,0.00013061046980532553,1.2748419700037708e-05
106,BAO KT,Min,-0.002314097821927706,-0.0030210599586733247,-0.003611456220989815,2.2511943349862617e-05,4.824126679050157e-05,-1.40524630885172e-05
108,BAO KT,Max,9.741311256050144e-05,6.952137461691223e-05,-0.0009203664458788411,0.00014379839796268044,0.00010236581590164226,1.281767487741463e-05
108,BAO KT,Min,-0.0021149149664839288,-0.0017066303861024885,-0.001983629038839124,3.22365709431611e-05,2.902470195286374e-05,-2.0424073591282976e-05
110,BAO KT,Max,2.56131353397801e-05,7.280827695645218e-05,-0.0005169401420033682,0.0001404711430953291,0.00010039158126625486,1.3093571063870074e-05
110,BAO KT,Min,-0.0019602411792165333,-0.0009994539568646322,-0.001216275959969483,5.969000051807637e-05,2.356626993377768e-05,-2.353259195563823e-05
115,BAO KT,Max,-2.3531045685209918e-06,0.00025064074866499447,-0.0002841108476805316,4.968647576953897e-05,8.808280865496295e-05,1.407598616737184e-05
115,BAO KT,Min,-0.0018490401389698683,-0.0003697041102628137,-0.0006763959384555473,-5.956744909928569e-05,1.7968580251981685e-05,-1.2417933491346806e-05
117,BAO KT,Max,-7.356878380145096e-06,0.0009528976511119101,-0.00042724452918167517,5.8488657356688024e-05,4.608452482236873e-05,1.1075025875723955e-05
117,BAO KT,Min,-0.0021115152737064286,-0.0004106377197825534,-0.0009642731941506974,-4.4178215544314706e-05,2.0974288253112138e-06,-9.020405483687266e-06
119,BAO KT,Max,-7.4164196782230274e-06,0.0009417618304659398,-0.00043980571137691824,5.948572358440322e-05,5.625462705393654e-05,2.082722312996873e-05
119,BAO KT,Min,-0.001981366415658207,-0.0003928970272358283,-0.0010497380631458552,-4.298401073872736e-05,-1.9719859601554947e-06,-6.734882464826351e-06
121,BAO KT,Max,0.00016613361029636458,6.781911617948772e-05,-0.0011765943682017685,0.0001405252262763644,7.093231958135008e-05,1.2812781041625747e-05
121,BAO KT,Min,-0.0023149294750402635,-0.002406961758246876,-0.002562085594761294,6.522260634455565e-05,1.4382615426115025e-05,-1.5950510678231102e-05
123,BAO KT,Max,0.00016556381261069905,6.505670119599986e-05,-0.0011961879472665324,0.0001451307773279618,8.227368620334145e-05,1.2746312516908912e-05
123,BAO KT,Min,-0.0021685911466528176,-0.0024079023807403767,-0.0026768837795175322,6.739345928687864e-05,1.573262006294113e-05,-1.5643881890347616e-05
125,BAO KT,Max,0.0004150926570781876,7.615025475019806e-05,-0.003300343934838855,0.0003188231947564315,4.529559474400615e-05,1.293277579774844e-05
