frame,station,load_case,step_type,P,V2,V3,T,M2,M3
16,0.0,BAO KT,Max,-23.885067204509518,0.23048708593607722,-0.1396639269400396,0.6274937167982694,-1.1843782579480233,1.4782598617434888
16,7.569340238740927,BAO KT,Max,-23.885067204509518,0.23048708593607722,-0.1396639269400396,0.6274937167982694,0.2010808156916406,0.060634267257872555
16,15.138680477481854,BAO KT,Max,-23.885067204509518,0.23048708593607722,-0.1396639269400396,0.6274937167982694,4.89017975648891,8.158894793604027
16,0.0,BAO KT,Min,-167.33266787088644,-1.078777949574307,-0.6251828093030866,-0.16922711573560706,-4.574263033564988,-8.183666913377943
16,7.569340238740927,BAO KT,Min,-167.33266787088644,-1.078777949574307,-0.6251828093030866,-0.16922711573560706,-0.24554751517341353,-0.30012441273318075
16,15.138680477481854,BAO KT,Min,-167.33266787088644,-1.078777949574307,-0.6251828093030866,-0.16922711573560706,0.9299493062276063,-2.011010486428686
17,0.0,BAO KT,Max,-65.76546299131815,0.8721847115071977,0.5672367814676168,0.5832277374489105,4.2424357425680705,6.841078462462525
17,7.810731000775934,BAO KT,Max,-65.76546299131815,0.8721847115071977,0.5672367814676168,0.5832277374489105,0.12108086298901363,0.2919835834013295
17,15.621462001551867,BAO KT,Max,-65.76546299131815,0.8721847115071977,0.5672367814676168,0.5832277374489105,-1.1507846509038009,2.610135571929736
17,0.0,BAO KT,Min,-202.32783684593142,-0.3005882517364036,0.15378587229120558,-0.1748188292233202,1.2515755094687753,-2.0854923806833994
17,7.810731000775934,BAO KT,Min,-202.32783684593142,-0.3005882517364036,0.15378587229120558,-0.1748188292233202,-0.3494630367493051,-0.049857071366303775
17,15.621462001551867,BAO KT,Min,-202.32783684593142,-0.3005882517364036,0.15378587229120558,-0.1748188292233202,-4.694095535789584,-6.783721866681642
18,0.0,BAO KT,Max,-81.41488806957521,0.2624223851806084,0.4831790759446928,0.5457640635126387,4.205264806705855,1.818180028799039
18,8.693862103982573,BAO KT,Max,-81.41488806957521,0.2624223851806084,0.4831790759446928,0.5457640635126387,0.42818555688890814,-0.024383028567748155
18,17.387724207965146,BAO KT,Max,-81.41488806957521,0.2624223851806084,0.4831790759446928,0.5457640635126387,13.528467670259595,3.2777926332273593
18,0.0,BAO KT,Min,-180.3482252738238,-0.39196054500363386,-1.5192529564194808,-0.15654473273773517,-12.887883738098028,-3.537509223699538
18,8.693862103982573,BAO KT,Min,-180.3482252738238,-0.39196054500363386,-1.5192529564194808,-0.15654473273773517,-0.35829436152845906,-0.4632840009593706
18,17.387724207965146,BAO KT,Min,-180.3482252738238,-0.39196054500363386,-1.5192529564194808,-0.15654473273773517,-4.196119708879911,-2.7447480307177803
19,0.0,BAO KT,Max,-76.43769682496102,0.2613507542561072,0.48937416760550034,0.5491440563350323,4.159815330843082,1.7979524765462722
19,8.693862103982573,BAO KT,Max,-76.43769682496102,0.2613507542561072,0.48937416760550034,0.5491440563350323,0.32946273794656905,-0.11479212715421729
19,17.387724207965146,BAO KT,Max,-76.43769682496102,0.2613507542561072,0.48937416760550034,0.5491440563350323,12.141512903291932,2.41433470514546
19,0.0,BAO KT,Min,-165.5513197012743,-0.2981828401376718,-1.3642601046299956,-0.15723662633145896,-11.579865543944104,-2.770386282716137
19,8.693862103982573,BAO KT,Min,-165.5513197012743,-0.2981828401376718,-1.3642601046299956,-0.15723662633145896,-0.4195205893038266,-0.47419494172816024
19,17.387724207965146,BAO KT,Min,-165.5513197012743,-0.2981828401376718,-1.3642601046299956,-0.15723662633145896,-4.349287729983868,-2.7463423600025925
20,0.0,BAO KT,Max,-79.2038151547641,0.04783293272749835,0.4195656538339213,0.5480348881309296,3.5985755373118122,0.5747672218428455
20,8.693862103982573,BAO KT,Max,-79.2038151547641,0.04783293272749835,0.4195656538339213,0.5480348881309296,0.33351162352420927,0.45603280282148034
20,17.387724207965146,BAO KT,Max,-79.2038151547641,0.04783293272749835,0.4195656538339213,0.5480348881309296,9.870963062143144,2.8423481768600727
20,0.0,BAO KT,Min,-169.7661670572091,-0.2744827725005489,-1.0976307409049566,-0.15480916070958622,-9.214337542896692,-2.0955110608525196
20,8.693862103982573,BAO KT,Min,-169.7661670572091,-0.2744827725005489,-1.0976307409049566,-0.15480916070958622,-0.37383298007601506,0.15891430068089976
20,17.387724207965146,BAO KT,Min,-169.7661670572091,-0.2744827725005489,-1.0976307409049566,-0.15480916070958622,-3.696716338686985,-0.256938620481046
21,0.0,BAO KT,Max,-87.9205852389942,0.08181471447684374,0.38423598420681315,0.5474943863037067,3.317589959573757,0.7770925486929016
21,8.693862103982573,BAO KT,Max,-87.9205852389942,0.08181471447684374,0.38423598420681315,0.5474943863037067,0.44599897122088933,0.2058508406213608
21,17.387724207965146,BAO KT,Max,-87.9205852389942,0.08181471447684374,0.38423598420681315,0.5474943863037067,9.090305535510133,1.416249033781833
21,0.0,BAO KT,Min,-192.01874891961216,-0.15416048128325438,-0.9948796217334684,-0.15371786681755495,-8.208386947316102,-1.2642508985385672
21,8.693862103982573,BAO KT,Min,-192.01874891961216,-0.15416048128325438,-0.9948796217334684,-0.15371786681755495,-0.4110920778463109,0.06330556699825009
21,17.387724207965146,BAO KT,Min,-192.01874891961216,-0.15416048128325438,-0.9948796217334684,-0.15371786681755495,-3.7261161180929285,-0.645479142783871
22,0.0,BAO KT,Max,-90.62162349052173,0.15579828495671882,0.3981095012507343,0.5457032118009096,3.0818417094392547,1.2029832588068041
22,8.693862103982573,BAO KT,Max,-90.62162349052173,0.15579828495671882,0.3981095012507343,0.5457032118009096,0.47061638116134547,0.031222781877082603
22,17.387724207965146,BAO KT,Max,-90.62162349052173,0.15579828495671882,0.3981095012507343,0.5457032118009096,7.9625984766216655,0.5026740881123836
22,0.0,BAO KT,Min,-199.65047297768055,-0.05624536472187369,-0.8624130414471247,-0.15305685382154238,-7.032801641413353,-0.4753048016479683
22,8.693862103982573,BAO KT,Min,-199.65047297768055,-0.05624536472187369,-0.8624130414471247,-0.15305685382154238,-0.4217680275152113,-0.15194087461555314
22,17.387724207965146,BAO KT,Min,-199.65047297768055,-0.05624536472187369,-0.8624130414471247,-0.15305685382154238,-3.8828771336743735,-1.505994352094588
23,0.0,BAO KT,Max,-90.72416031296957,0.18739508043570058,0.40765957417529997,0.5434337099184028,3.1329360132671304,1.6245923278541636
23,8.693862103982573,BAO KT,Max,-90.72416031296957,0.18739508043570058,0.40765957417529997,0.5434337099184028,0.4667455739149743,0.19369172731451298
23,17.387724207965146,BAO KT,Max,-90.72416031296957,0.18739508043570058,0.40765957417529997,0.5434337099184028,6.740577259726941,0.7174273260155102
23,0.0,BAO KT,Min,-198.4428842310099,-0.06034307017136335,-0.7220895290975518,-0.15222032573349578,-5.814916325680711,-0.34508073363724384
23,8.693862103982573,BAO KT,Min,-198.4428842310099,-0.06034307017136335,-0.7220895290975518,-0.15222032573349578,-0.4112001099811828,-0.0532498151337445
23,17.387724207965146,BAO KT,Min,-198.4428842310099,-0.06034307017136335,-0.7220895290975518,-0.15222032573349578,-3.955336233229496,-1.6611088800390164
24,0.0,BAO KT,Max,-90.48589971010196,0.26815515750506397,0.3944513650813489,0.5413669864587871,3.0953665997005517,2.3148644245203562
24,8.693862103982573,BAO KT,Max,-90.48589971010196,0.26815515750506397,0.3944513650813489,0.5413669864587871,0.46398480169428274,0.003355805389973131
24,17.387724207965146,BAO KT,Max,-90.48589971010196,0.26815515750506397,0.3944513650813489,0.5413669864587871,5.540099461016098,0.0012749232261024604
24,0.0,BAO KT,Min,-193.74219793148444,0.00011434232269599484,-0.5838733808529695,-0.15092385590276608,-4.612129857627533,0.003263075998438572
24,8.693862103982573,BAO KT,Min,-193.74219793148444,0.00011434232269599484,-0.5838733808529695,-0.15092385590276608,-0.33393917504438225,-0.06402582618132245
24,17.387724207965146,BAO KT,Min,-193.74219793148444,0.00011434232269599484,-0.5838733808529695,-0.15092385590276608,-3.7632449497893163,-2.347743499121151
25,0.0,BAO KT,Max,-90.17877032032078,0.3937795294667884,0.392053738189113,0.5391457493765953,3.119888998093656,3.249183192372004
25,8.693862103982573,BAO KT,Max,-90.17877032032078,0.3937795294667884,0.392053738189113,0.5391457493765953,0.4720417242514756,0.09208165812493671
25,17.387724207965146,BAO KT,Max,-90.17877032032078,0.3937795294667884,0.392053738189113,0.5391457493765953,4.373822487435247,0.3034981368459252
25,0.0,BAO KT,Min,-194.24166947056335,-0.024633829225186674,-0.4487971762740985,-0.14988991094453846,-3.429739038932296,-0.12482809190773242
25,8.693862103982573,BAO KT,Min,-194.24166947056335,-0.024633829225186674,-0.4487971762740985,-0.14988991094453846,-0.28857213907337864,-0.17897716000410174
25,17.387724207965146,BAO KT,Min,-194.24166947056335,-0.024633829225186674,-0.4487971762740985,-0.14988991094453846,-3.697033276240413,-3.5977466647387972
26,0.0,BAO KT,Max,-90.18131974616787,0.45188362203840077,0.435578962388919,0.5372719388667037,3.4075613857793154,3.823334992406284
26,8.693862103982573,BAO KT,Max,-90.18131974616787,0.45188362203840077,0.435578962388919,0.5372719388667037,0.4726591733069351,0.15926413841216322
26,17.387724207965146,BAO KT,Max,-90.18131974616787,0.45188362203840077,0.435578962388919,0.5372719388667037,3.186515487894706,0.6044574707449858
26,0.0,BAO KT,Min,-196.417888445147,-0.05175708792443455,-0.3121577363579967,-0.1490996221913022,-2.2411971412808356,-0.29548049989248537
26,8.693862103982573,BAO KT,Min,-196.417888445147,-0.05175708792443455,-0.3121577363579967,-0.1490996221913022,-0.3793020486257583,-0.1100545576296657
26,17.387724207965146,BAO KT,Min,-196.417888445147,-0.05175708792443455,-0.3121577363579967,-0.1490996221913022,-4.166165483030832,-4.033892801693789
27,0.0,BAO KT,Max,-87.71377001498013,0.545377414850681,0.4703366955963504,0.5363116309652951,3.6445496324581637,4.586779947845683
27,8.693862103982573,BAO KT,Max,-87.71377001498013,0.545377414850681,0.4703366955963504,0.5363116309652951,0.4464618258220642,-0.06169277209340008
27,17.387724207965146,BAO KT,Max,-87.71377001498013,0.545377414850681,0.4703366955963504,0.5363116309652951,1.8970229390350253,-0.2851970437776124
27,0.0,BAO KT,Min,-194.39801799855545,0.02570828350058913,-0.16684887520225025,-0.14826515297193496,-1.004099287390897,0.1618114995908122
27,8.693862103982573,BAO KT,Min,-194.39801799855545,0.02570828350058913,-0.16684887520225025,-0.14826515297193496,-0.44449274149933393,-0.15704372892696586
27,17.387724207965146,BAO KT,Min,-194.39801799855545,0.02570828350058913,-0.16684887520225025,-0.14826515297193496,-4.533535115456831,-4.896092130830954
28,0.0,BAO KT,Max,-78.89528623252097,0.7165311517696136,0.499811375125598,0.5358193901104564,3.8513185460527746,5.78331323453698
28,8.693862103982573,BAO KT,Max,-78.89528623252097,0.7165311517696136,0.499811375125598,0.5358193901104564,0.33483107122483713,-0.16060332203177277
28,17.387724207965146,BAO KT,Max,-78.89528623252097,0.7165311517696136,0.499811375125598,0.5358193901104564,1.6044186413555803,-0.9868502513586256
28,0.0,BAO KT,Min,-175.63900657539986,0.08607244329235064,-0.14661718384551722,-0.14758554356281745,-0.9449205154987956,0.509753654514487
28,8.693862103982573,BAO KT,Min,-175.63900657539986,0.08607244329235064,-0.14661718384551722,-0.14758554356281745,-0.4939726272910795,-0.44769612157551836
28,17.387724207965146,BAO KT,Min,-175.63900657539986,0.08607244329235064,-0.14661718384551722,-0.14758554356281745,-4.839263800634933,-6.675532818848679
29,0.0,BAO KT,Max,-77.05959142646822,0.675474027270901,0.4673602873084153,0.5364736935652612,3.926225761638431,6.005066488200722
29,8.693862103982573,BAO KT,Max,-77.05959142646822,0.675474027270901,0.4673602873084153,0.5364736935652612,0.31884840866408815,0.2439043865646027
29,17.387724207965146,BAO KT,Max,-77.05959142646822,0.675474027270901,0.4673602873084153,0.5364736935652612,2.1510358706203876,0.8685644166910852
29,0.0,BAO KT,Min,-163.05568138796988,-0.07372787726282365,-0.21074494166602808,-0.14790962815496184,-1.5133390532922113,-0.4219673170493101
29,8.693862103982573,BAO KT,Min,-163.05568138796988,-0.07372787726282365,-0.21074494166602808,-0.14790962815496184,-0.3193272225884989,0.12617208850356973
29,17.387724207965146,BAO KT,Min,-163.05568138796988,-0.07372787726282365,-0.21074494166602808,-0.14790962815496184,-4.368217633567271,-5.739889607629232
30,0.0,BAO KT,Max,-83.44957271577107,0.8819765389610073,0.5736715644078748,0.5371662991486773,4.94204243164978,7.41382351280522
30,8.693862103982573,BAO KT,Max,-83.44957271577107,0.8819765389610073,0.5736715644078748,0.5371662991486773,0.40837575491607403,0.32242714610799844
30,17.387724207965146,BAO KT,Max,-83.44957271577107,0.8819765389610073,0.5736715644078748,0.5371662991486773,2.803010588364903,1.135380384491888
30,0.0,BAO KT,Min,-173.07975585952303,-0.09617796740561964,-0.27543970732545553,-0.14872008413037946,-1.986259078532755,-0.5369355876396874
30,8.693862103982573,BAO KT,Min,-173.07975585952303,-0.09617796740561964,-0.27543970732545553,-0.14872008413037946,-0.31124184508862335,-0.2771636435514874
30,17.387724207965146,BAO KT,Min,-173.07975585952303,-0.09617796740561964,-0.27543970732545553,-0.14872008413037946,-5.032800516226262,-7.9217413045443985
31,0.0,BAO KT,Max,-71.6092500601412,0.4103443815737864,1.1668809193714542,0.5621198131408423,10.040836952944652,3.6464150398711617
31,8.825359258513435,BAO KT,Max,-71.6092500601412,0.4103443815737864,1.1668809193714542,0.5621198131408423,0.40446748965170165,0.25343035944116404
31,17.65071851702687,BAO KT,Max,-71.6092500601412,0.4103443815737864,1.1668809193714542,0.5621198131408423,4.466701565813725,1.350550055613133
31,0.0,BAO KT,Min,-152.22555751818518,-0.12614222926783644,-0.4837280291986153,-0.1523146365487888,-4.071445716367188,-0.8759509263037166
31,8.825359258513435,BAO KT,Min,-152.22555751818518,-0.12614222926783644,-0.4837280291986153,-0.1523146365487888,-0.25730637241288074,-0.06382783550449223
31,17.65071851702687,BAO KT,Min,-152.22555751818518,-0.12614222926783644,-0.4837280291986153,-0.1523146365487888,-10.555449697770413,-3.5964581343312094
32,0.0,BAO KT,Max,-39.086469581332786,0.040286076053968826,0.5095391605505323,0.5618571168770616,4.2443951292141975,0.21656203029824841
32,8.564886864251646,BAO KT,Max,-39.086469581332786,0.040286076053968826,0.5095391605505323,0.5618571168770616,0.20654006799727384,0.06655318821054548
32,17.12977372850329,BAO KT,Max,-39.086469581332786,0.040286076053968826,0.5095391605505323,0.5618571168770616,10.244921253920317,4.491019595094826
32,0.0,BAO KT,Min,-147.3061433181697,-0.5270056062401502,-1.1912697727969264,-0.16226394902788083,-10.161260403696556,-4.5364671934516485
