joint,load_case,step_type,U1,U2,U3,R1,R2,R3
95,BAO KT,Min,-0.002282377481968698,-0.010207902704511853,-0.004125150575898063,1.179263921546998e-05,-8.12276252419252e-05,-5.285085990257296e-05
98,BAO KT,Max,0.005119522129176754,0.0015794761054231977,-0.002227195865815599,0.0003298437078106194,2.350791037452327e-05,0.00019697033643491306
98,BAO KT,Min,-0.0024677292564005376,-0.010821701829447238,-0.004842998306113178,6.694811243490306e-05,-8.375298432738228e-05,-5.296517294375329e-05
100,BAO KT,Max,0.006051454645875468,0.001673395519839882,-0.002687503495093165,0.00027872971307265997,9.226592983585612e-05,0.00019607892264975892
100,BAO KT,Min,-0.0020712572104022767,-0.010428078244150735,-0.005826150329881107,3.3723664901379786e-05,2.49178488598053e-05,-5.4019350736913815e-05
102,BAO KT,Max,0.0050270804816758595,0.0016735252888996194,-0.0024850207631403466,0.00028683463014841904,0.00016218123998590117,0.00019547424367626903
102,BAO KT,Min,-0.0018573823676563974,-0.00981351861687741,-0.005370536918683883,3.612266822537042e-05,6.284829780839802e-05,-5.382740721696829e-05
104,BAO KT,Max,0.00400825777974511,0.0016736415041536746,-0.0022210473694737024,0.0001730689147852923,0.00017550262695105687,0.00019510118348273886
104,BAO KT,Min,-0.0016722899695785626,-0.009199115153141316,-0.004733584359309136,1.8621512258658709e-06,7.12345568803229e-05,-5.374186570534115e-05
106,BAO KT,Max,0.002993040325414061,0.001673801415020188,-0.0018720866787433437,0.00022777747154294857,0.00013371387752040767,0.00019493412890695855
106,BAO KT,Min,-0.0014875029240015993,-0.00858478463533819,-0.003942846051343363,-4.1404275096403535e-05,4.9908648049604685e-05,-5.3786553016224065e-05
108,BAO KT,Max,0.0008203982615044207,0.002777991282341679,-0.00159358680140461,0.0001109614429482426,0.00013591590728873404,0.00019559154732107098
108,BAO KT,Min,-0.0015721954770296094,-0.007276396175117953,-0.0034198402822554533,-9.688483003664047e-05,4.691545442560968e-05,-5.45258775025598e-05
110,BAO KT,Max,-4.885749228959327e-05,0.003409574247969599,-0.0015102276386717319,6.267261349923755e-05,0.0001634068862045574,0.00019647734537284943
110,BAO KT,Min,-0.0026849543159155123,-0.0068890760848993515,-0.003322405393772698,-3.44117205504923e-05,5.8644026716443636e-05,-5.5034428186782785e-05
115,BAO KT,Max,5.092554882571952e-05,0.0040406142895446605,-0.0012265834478202388,0.00021203528912049638,0.00012786241847539937,0.00019782325887606394
115,BAO KT,Min,-0.003808396020842221,-0.006902508467265823,-0.0028070632989737263,-4.3730212146520155e-05,4.234690365157292e-05,-5.5526953155426606e-05
117,BAO KT,Max,0.0003231616391588324,0.0046960797771362466,-0.0005751325876983352,0.0003317219848859675,6.271819605710472e-05,0.00019507686957524718
117,BAO KT,Min,-0.005026263478239645,-0.007052568334170964,-0.001924583094942066,6.989383797187725e-05,2.224264867199464e-06,-5.3986717497620326e-05
119,BAO KT,Max,0.0004716230784216572,0.0046471268231859375,-0.0006130383599306606,0.00033597412248680846,7.449781730923445e-05,0.00020448515996278194
119,BAO KT,Min,-0.004872002778224069,-0.00680056304676668,-0.0020222715915883117,7.865815296564551e-05,-1.1308429802971196e-06,-5.3393484971604225e-05
121,BAO KT,Max,0.001980338056323275,0.0021713535308089038,-0.0015455152587492429,5.107174194135961e-05,8.529177815290365e-05,0.00019557473301927132
121,BAO KT,Min,-0.001377480418071555,-0.008090729069144199,-0.0033861810042655513,-2.903082745230185e-06,1.9383320722800816e-05,-5.461194586656207e-05
123,BAO KT,Max,0.0019797458527847497,0.0021194919296555056,-0.001571539840463461,5.282567346479845e-05,9.838505470194602e-05,0.0001956624821536408
123,BAO KT,Min,-0.0012257858965302152,-0.007849348621026498,-0.0035175309456512865,-2.6000460290228873e-06,2.1082051597433617e-05,-5.449854147713901e-05
125,BAO KT,Max,0.006046515418989325,0.0017669168911901225,-0.00279531152076491,0.00023539900609439884,3.829485509679333e-05,0.00019563766311586522
125,BAO KT,Min,-0.0014731456767729076,-0.009473423341110176,-0.006059581997867152,-5.590863966215656e-06,9.469625499876499e-06,-5.366605384852519e-05
127,BAO KT,Max,0.005024005921386984,0.0017670175189779275,-0.0027509694228530137,0.00026138515681551255,7.294347321575716e-05,0.000195120183899725
127,BAO KT,Min,-0.0012610592485634846,-0.008858613520192836,-0.005905504242928966,1.2884491752597375e-05,3.4143443994792966e-05,-5.3527739032892016e-05
129,BAO KT,Max,0.00400619685475438,0.0017671534800016624,-0.0025137242331403635,0.00019049236100286536,8.140885072775111e-05,0.00019481497938281684
129,BAO KT,Min,-0.0010764791575047757,-0.008243618883775762,-0.005341228370068584,-5.76300533517659e-06,3.823259223132305e-05,-5.347475708140697e-05
131,BAO KT,Max,0.0029913889196149924,0.0017673764203216295,-0.002072609573310471,0.00027515254445177845,7.198838635739713e-05,0.00019468634712754428
131,BAO KT,Min,-0.0008919745777145548,-0.007628280125650413,-0.004436496492861197,-4.682095790528012e-05,2.6361154357132616e-05,-5.3514252460794555e-05
133,BAO KT,Max,0.0008193192893941918,0.002597180648057663,-0.0017705393823071692,0.00012251462735278078,5.962815450466535e-05,0.00019538701405777916
133,BAO KT,Min,-0.0009793776662726898,-0.006314470497906659,-0.003867924544864803,-0.00012991253407170032,1.7739734625993335e-05,-5.408642285239394e-05
135,BAO KT,Max,0.0003026054825663747,0.0032300537299763663,-0.0017361607480251289,6.408823446690802e-05,5.998487325227144e-05,0.00019643081682908895
135,BAO KT,Min,-0.002091289154206831,-0.005893972994386044,-0.0038002518044558905,-3.573691386758676e-05,2.3869984222924624e-05,-5.4420441715771196e-05
