 
To get started, type doc.
For product information, visit www.mathworks.com.
 
[Bai 6 MOSFOA - SONG SONG] Np=20 Max_it=100 Nr=100 Num_work=8 (FE uoc tinh=2020)
ERROR: The process "SAP2000.exe" not found. 
Starting parallel pool (parpool) using the 'local' profile ...
Connected to parallel pool with 8 workers.
KHOI TAO SEED MOI cho run nay: 506009537 (da luu, xem ket qua .mat truong rngSeedUsed).
The he #0 - Kich thuoc Repository: 10 (kha thi: 20/20)
Vong lap 1/100 - Repository: 14 - FE luy ke: 40 - Thoi gian: 3.6 phut
Vong lap 2/100 - Repository: 16 - FE luy ke: 60 - Thoi gian: 7.1 phut
Vong lap 3/100 - Repository: 19 - FE luy ke: 80 - Thoi gian: 10.7 phut
Vong lap 4/100 - Repository: 15 - FE luy ke: 100 - Thoi gian: 14.3 phut
Vong lap 5/100 - Repository: 17 - FE luy ke: 120 - Thoi gian: 17.8 phut
Vong lap 6/100 - Repository: 17 - FE luy ke: 140 - Thoi gian: 21.4 phut
Vong lap 7/100 - Repository: 19 - FE luy ke: 160 - Thoi gian: 25.0 phut
Vong lap 8/100 - Repository: 20 - FE luy ke: 180 - Thoi gian: 28.6 phut
Vong lap 9/100 - Repository: 24 - FE luy ke: 200 - Thoi gian: 32.2 phut
Vong lap 10/100 - Repository: 24 - FE luy ke: 220 - Thoi gian: 35.7 phut
Vong lap 11/100 - Repository: 26 - FE luy ke: 240 - Thoi gian: 39.2 phut
Vong lap 12/100 - Repository: 27 - FE luy ke: 260 - Thoi gian: 42.8 phut
Vong lap 13/100 - Repository: 26 - FE luy ke: 280 - Thoi gian: 46.3 phut
Vong lap 14/100 - Repository: 29 - FE luy ke: 300 - Thoi gian: 49.8 phut
Vong lap 15/100 - Repository: 28 - FE luy ke: 320 - Thoi gian: 53.6 phut
Vong lap 16/100 - Repository: 29 - FE luy ke: 340 - Thoi gian: 57.1 phut
Vong lap 17/100 - Repository: 29 - FE luy ke: 360 - Thoi gian: 60.8 phut
Vong lap 18/100 - Repository: 32 - FE luy ke: 380 - Thoi gian: 64.3 phut
Vong lap 19/100 - Repository: 33 - FE luy ke: 400 - Thoi gian: 68.0 phut
Vong lap 20/100 - Repository: 33 - FE luy ke: 420 - Thoi gian: 71.5 phut
Vong lap 21/100 - Repository: 33 - FE luy ke: 440 - Thoi gian: 75.1 phut
Vong lap 22/100 - Repository: 37 - FE luy ke: 460 - Thoi gian: 78.6 phut
Vong lap 23/100 - Repository: 37 - FE luy ke: 480 - Thoi gian: 82.3 phut
Vong lap 24/100 - Repository: 38 - FE luy ke: 500 - Thoi gian: 85.9 phut
Vong lap 25/100 - Repository: 41 - FE luy ke: 520 - Thoi gian: 89.5 phut
Vong lap 26/100 - Repository: 42 - FE luy ke: 540 - Thoi gian: 93.1 phut
Vong lap 27/100 - Repository: 44 - FE luy ke: 560 - Thoi gian: 96.6 phut
Vong lap 28/100 - Repository: 45 - FE luy ke: 580 - Thoi gian: 100.1 phut
Vong lap 29/100 - Repository: 47 - FE luy ke: 600 - Thoi gian: 103.6 phut
Vong lap 30/100 - Repository: 48 - FE luy ke: 620 - Thoi gian: 107.2 phut
Vong lap 31/100 - Repository: 49 - FE luy ke: 640 - Thoi gian: 110.6 phut
Vong lap 32/100 - Repository: 49 - FE luy ke: 660 - Thoi gian: 114.0 phut
Vong lap 33/100 - Repository: 49 - FE luy ke: 680 - Thoi gian: 117.5 phut
Vong lap 34/100 - Repository: 49 - FE luy ke: 700 - Thoi gian: 121.1 phut
Vong lap 35/100 - Repository: 50 - FE luy ke: 720 - Thoi gian: 124.7 phut
Vong lap 36/100 - Repository: 50 - FE luy ke: 740 - Thoi gian: 128.4 phut
Vong lap 37/100 - Repository: 51 - FE luy ke: 760 - Thoi gian: 132.0 phut
Vong lap 38/100 - Repository: 54 - FE luy ke: 780 - Thoi gian: 135.4 phut
Vong lap 39/100 - Repository: 55 - FE luy ke: 800 - Thoi gian: 138.8 phut
Vong lap 40/100 - Repository: 55 - FE luy ke: 820 - Thoi gian: 142.4 phut
Vong lap 41/100 - Repository: 56 - FE luy ke: 840 - Thoi gian: 146.0 phut
Vong lap 42/100 - Repository: 56 - FE luy ke: 860 - Thoi gian: 149.6 phut
Vong lap 43/100 - Repository: 56 - FE luy ke: 880 - Thoi gian: 153.1 phut
Vong lap 44/100 - Repository: 57 - FE luy ke: 900 - Thoi gian: 156.6 phut
Vong lap 45/100 - Repository: 57 - FE luy ke: 920 - Thoi gian: 160.1 phut
Vong lap 46/100 - Repository: 58 - FE luy ke: 940 - Thoi gian: 163.5 phut
Vong lap 47/100 - Repository: 58 - FE luy ke: 960 - Thoi gian: 166.9 phut
