 
To get started, type doc.
For product information, visit www.mathworks.com.
 
[Bai 6 MOSFOA - SONG SONG] Np=20 Max_it=100 Nr=100 Num_work=8 (FE uoc tinh=2020)
ERROR: The process "SAP2000.exe" not found. 
Starting parallel pool (parpool) using the 'local' profile ...
Connected to parallel pool with 8 workers.
KHOI TAO SEED MOI cho run nay: 501725463 (da luu, xem ket qua .mat truong rngSeedUsed).
The he #0 - Kich thuoc Repository: 8 (kha thi: 20/20)
Vong lap 1/100 - Repository: 8 - FE luy ke: 40 - Thoi gian: 3.5 phut
Vong lap 2/100 - Repository: 8 - FE luy ke: 60 - Thoi gian: 6.9 phut
Vong lap 3/100 - Repository: 9 - FE luy ke: 80 - Thoi gian: 10.4 phut
Vong lap 4/100 - Repository: 12 - FE luy ke: 100 - Thoi gian: 14.1 phut
Vong lap 5/100 - Repository: 14 - FE luy ke: 120 - Thoi gian: 17.6 phut
Vong lap 6/100 - Repository: 17 - FE luy ke: 140 - Thoi gian: 21.0 phut
Vong lap 7/100 - Repository: 18 - FE luy ke: 160 - Thoi gian: 24.5 phut
Vong lap 8/100 - Repository: 18 - FE luy ke: 180 - Thoi gian: 28.0 phut
Vong lap 9/100 - Repository: 18 - FE luy ke: 200 - Thoi gian: 31.5 phut
Vong lap 10/100 - Repository: 18 - FE luy ke: 220 - Thoi gian: 35.1 phut
Vong lap 11/100 - Repository: 19 - FE luy ke: 240 - Thoi gian: 38.6 phut
Vong lap 12/100 - Repository: 20 - FE luy ke: 260 - Thoi gian: 42.1 phut
Vong lap 13/100 - Repository: 22 - FE luy ke: 280 - Thoi gian: 45.8 phut
Vong lap 14/100 - Repository: 24 - FE luy ke: 300 - Thoi gian: 49.3 phut
Vong lap 15/100 - Repository: 25 - FE luy ke: 320 - Thoi gian: 52.8 phut
Vong lap 16/100 - Repository: 24 - FE luy ke: 340 - Thoi gian: 56.2 phut
Vong lap 17/100 - Repository: 24 - FE luy ke: 360 - Thoi gian: 59.7 phut
Vong lap 18/100 - Repository: 24 - FE luy ke: 380 - Thoi gian: 63.4 phut
Vong lap 19/100 - Repository: 26 - FE luy ke: 400 - Thoi gian: 66.8 phut
Vong lap 20/100 - Repository: 30 - FE luy ke: 420 - Thoi gian: 70.4 phut
Vong lap 21/100 - Repository: 34 - FE luy ke: 440 - Thoi gian: 73.8 phut
Vong lap 22/100 - Repository: 35 - FE luy ke: 460 - Thoi gian: 77.3 phut
Vong lap 23/100 - Repository: 37 - FE luy ke: 480 - Thoi gian: 80.8 phut
Vong lap 24/100 - Repository: 42 - FE luy ke: 500 - Thoi gian: 84.3 phut
Vong lap 25/100 - Repository: 44 - FE luy ke: 520 - Thoi gian: 87.8 phut
Vong lap 26/100 - Repository: 45 - FE luy ke: 540 - Thoi gian: 91.2 phut
Vong lap 27/100 - Repository: 47 - FE luy ke: 560 - Thoi gian: 94.7 phut
Vong lap 28/100 - Repository: 48 - FE luy ke: 580 - Thoi gian: 98.1 phut
Vong lap 29/100 - Repository: 48 - FE luy ke: 600 - Thoi gian: 101.6 phut
Vong lap 30/100 - Repository: 49 - FE luy ke: 620 - Thoi gian: 105.0 phut
Vong lap 31/100 - Repository: 49 - FE luy ke: 640 - Thoi gian: 108.5 phut
Vong lap 32/100 - Repository: 51 - FE luy ke: 660 - Thoi gian: 112.1 phut
Vong lap 33/100 - Repository: 55 - FE luy ke: 680 - Thoi gian: 115.7 phut
Vong lap 34/100 - Repository: 57 - FE luy ke: 700 - Thoi gian: 119.2 phut
Vong lap 35/100 - Repository: 57 - FE luy ke: 720 - Thoi gian: 122.6 phut
Vong lap 36/100 - Repository: 58 - FE luy ke: 740 - Thoi gian: 126.4 phut
Vong lap 37/100 - Repository: 57 - FE luy ke: 760 - Thoi gian: 130.1 phut
Vong lap 38/100 - Repository: 58 - FE luy ke: 780 - Thoi gian: 133.5 phut
Vong lap 39/100 - Repository: 59 - FE luy ke: 800 - Thoi gian: 137.0 phut
Vong lap 40/100 - Repository: 60 - FE luy ke: 820 - Thoi gian: 140.5 phut
Vong lap 41/100 - Repository: 61 - FE luy ke: 840 - Thoi gian: 144.0 phut
Vong lap 42/100 - Repository: 62 - FE luy ke: 860 - Thoi gian: 147.4 phut
Vong lap 43/100 - Repository: 64 - FE luy ke: 880 - Thoi gian: 150.8 phut
Vong lap 44/100 - Repository: 65 - FE luy ke: 900 - Thoi gian: 154.5 phut
Vong lap 45/100 - Repository: 66 - FE luy ke: 920 - Thoi gian: 158.0 phut
Vong lap 46/100 - Repository: 67 - FE luy ke: 940 - Thoi gian: 161.6 phut
Vong lap 47/100 - Repository: 68 - FE luy ke: 960 - Thoi gian: 165.1 phut
Vong lap 48/100 - Repository: 68 - FE luy ke: 980 - Thoi gian: 168.7 phut
Vong lap 49/100 - Repository: 68 - FE luy ke: 1000 - Thoi gian: 172.2 phut
Vong lap 50/100 - Repository: 68 - FE luy ke: 1020 - Thoi gian: 175.7 phut
Vong lap 51/100 - Repository: 70 - FE luy ke: 1040 - Thoi gian: 179.4 phut
Vong lap 52/100 - Repository: 70 - FE luy ke: 1060 - Thoi gian: 183.0 phut
Vong lap 53/100 - Repository: 72 - FE luy ke: 1080 - Thoi gian: 186.7 phut
Vong lap 54/100 - Repository: 72 - FE luy ke: 1100 - Thoi gian: 190.1 phut
Vong lap 55/100 - Repository: 71 - FE luy ke: 1120 - Thoi gian: 193.7 phut
Vong lap 56/100 - Repository: 71 - FE luy ke: 1140 - Thoi gian: 197.1 phut
Vong lap 57/100 - Repository: 71 - FE luy ke: 1160 - Thoi gian: 200.5 phut
Vong lap 58/100 - Repository: 72 - FE luy ke: 1180 - Thoi gian: 204.0 phut
Vong lap 59/100 - Repository: 74 - FE luy ke: 1200 - Thoi gian: 207.6 phut
Vong lap 60/100 - Repository: 75 - FE luy ke: 1220 - Thoi gian: 211.0 phut
Vong lap 61/100 - Repository: 75 - FE luy ke: 1240 - Thoi gian: 214.5 phut
Vong lap 62/100 - Repository: 75 - FE luy ke: 1260 - Thoi gian: 218.1 phut
Vong lap 63/100 - Repository: 76 - FE luy ke: 1280 - Thoi gian: 221.7 phut
Vong lap 64/100 - Repository: 78 - FE luy ke: 1300 - Thoi gian: 225.6 phut
Vong lap 65/100 - Repository: 76 - FE luy ke: 1320 - Thoi gian: 229.0 phut
Vong lap 66/100 - Repository: 76 - FE luy ke: 1340 - Thoi gian: 232.5 phut
Vong lap 67/100 - Repository: 76 - FE luy ke: 1360 - Thoi gian: 235.9 phut
Vong lap 68/100 - Repository: 76 - FE luy ke: 1380 - Thoi gian: 239.6 phut
Vong lap 69/100 - Repository: 77 - FE luy ke: 1400 - Thoi gian: 243.1 phut
Vong lap 70/100 - Repository: 76 - FE luy ke: 1420 - Thoi gian: 246.7 phut
Vong lap 71/100 - Repository: 76 - FE luy ke: 1440 - Thoi gian: 250.4 phut
Vong lap 72/100 - Repository: 76 - FE luy ke: 1460 - Thoi gian: 254.1 phut
Vong lap 73/100 - Repository: 76 - FE luy ke: 1480 - Thoi gian: 257.4 phut
Vong lap 74/100 - Repository: 76 - FE luy ke: 1500 - Thoi gian: 260.9 phut
Vong lap 75/100 - Repository: 77 - FE luy ke: 1520 - Thoi gian: 264.4 phut
Vong lap 76/100 - Repository: 77 - FE luy ke: 1540 - Thoi gian: 268.0 phut
Vong lap 77/100 - Repository: 79 - FE luy ke: 1560 - Thoi gian: 271.5 phut
Vong lap 78/100 - Repository: 78 - FE luy ke: 1580 - Thoi gian: 274.9 phut
Vong lap 79/100 - Repository: 78 - FE luy ke: 1600 - Thoi gian: 278.5 phut
Vong lap 80/100 - Repository: 78 - FE luy ke: 1620 - Thoi gian: 282.1 phut
Vong lap 81/100 - Repository: 79 - FE luy ke: 1640 - Thoi gian: 285.7 phut
Vong lap 82/100 - Repository: 80 - FE luy ke: 1660 - Thoi gian: 289.1 phut
Vong lap 83/100 - Repository: 80 - FE luy ke: 1680 - Thoi gian: 292.8 phut
Vong lap 84/100 - Repository: 80 - FE luy ke: 1700 - Thoi gian: 296.4 phut
Vong lap 85/100 - Repository: 80 - FE luy ke: 1720 - Thoi gian: 299.9 phut
Vong lap 86/100 - Repository: 80 - FE luy ke: 1740 - Thoi gian: 303.4 phut
Vong lap 87/100 - Repository: 80 - FE luy ke: 1760 - Thoi gian: 306.9 phut
Vong lap 88/100 - Repository: 80 - FE luy ke: 1780 - Thoi gian: 310.4 phut
Vong lap 89/100 - Repository: 80 - FE luy ke: 1800 - Thoi gian: 313.9 phut
Vong lap 90/100 - Repository: 81 - FE luy ke: 1820 - Thoi gian: 317.4 phut
Vong lap 91/100 - Repository: 81 - FE luy ke: 1840 - Thoi gian: 320.8 phut
Vong lap 92/100 - Repository: 81 - FE luy ke: 1860 - Thoi gian: 324.4 phut
Vong lap 93/100 - Repository: 82 - FE luy ke: 1880 - Thoi gian: 327.9 phut
Vong lap 94/100 - Repository: 82 - FE luy ke: 1900 - Thoi gian: 331.6 phut
Vong lap 95/100 - Repository: 82 - FE luy ke: 1920 - Thoi gian: 335.2 phut
Vong lap 96/100 - Repository: 82 - FE luy ke: 1940 - Thoi gian: 338.7 phut
Vong lap 97/100 - Repository: 82 - FE luy ke: 1960 - Thoi gian: 342.1 phut
Vong lap 98/100 - Repository: 82 - FE luy ke: 1980 - Thoi gian: 345.5 phut
Vong lap 99/100 - Repository: 83 - FE luy ke: 2000 - Thoi gian: 348.9 phut
Vong lap 100/100 - Repository: 83 - FE luy ke: 2020 - Thoi gian: 352.5 phut
HOAN THANH campaign MOSFOA Bai 6. Tong thoi gian: 5.87 gio. So nghiem Pareto: 83. Seed=501725463
Parallel pool using the 'Processes' profile is shutting down.
